id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-8270fa3d-0cf8-4911-bdc2-34c3423258c3,packages/runtime/src/api/migrations/defaults/rules.json,9902,OTHER,"Identify lambda functions that are too complex. Lambdas should be simple and concise. If a lambda contains multiple expressions, recommend converting it to a titled function for better readability.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,8270fa3d-0cf8-4911-bdc2-34c3423258c3,MEDIUM,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-8270fa3d-schema::Validate uuid/severity/buckets and non-empty rule text for 8270fa3d-0cf8-4911-bdc2-34c3423258c3
H-RULE-50d6b364-2912-425f-bc4d-093114180bfc,packages/runtime/src/api/migrations/defaults/rules.json,9927,FALLBACK_DEFAULT,"Detect function definitions that use mutable objects (lists, dictionaries) as default arguments. This can lead to unintended shared state. Recommend using `None` as the default and initializing the object inside the function.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,50d6b364-2912-425f-bc4d-093114180bfc,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-50d6b364-schema::Validate uuid/severity/buckets and non-empty rule text for 50d6b364-2912-425f-bc4d-093114180bfc
H-RULE-0a7d3da2-4614-4f75-950a-a6d9e3dfc6fb,packages/runtime/src/api/migrations/defaults/rules.json,9951,OTHER,Check if semicolons are used at the end of statements in Python code. Semicolons are unnecessary and may cause readability issues or errors when multiple statements are placed on one line. Recommend using new lines instead.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0a7d3da2-4614-4f75-950a-a6d9e3dfc6fb,MEDIUM,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-0a7d3da2-schema::Validate uuid/severity/buckets and non-empty rule text for 0a7d3da2-4614-4f75-950a-a6d9e3dfc6fb
H-RULE-781d4fc9-2aaf-4c84-8b28-c868c73b3220,packages/runtime/src/api/migrations/defaults/rules.json,9976,OTHER,Ensure that functions in public APIs include type annotations. Type annotations improve code clarity and help catch type-related errors early. Recommend adding them where missing.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,781d4fc9-2aaf-4c84-8b28-c868c73b3220,MEDIUM,maintainability|readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-781d4fc9-schema::Validate uuid/severity/buckets and non-empty rule text for 781d4fc9-2aaf-4c84-8b28-c868c73b3220
H-RULE-3c386b31-1391-4aa8-a384-fc3a68ec9c2c,packages/runtime/src/api/migrations/defaults/rules.json,10002,RESOURCE_LIMIT,"Verify that after loading a PyTorch model, either `model.eval()` or `model.train()` is called. Failing to do so can result in incorrect behavior, especially for layers like dropout and batch normalization.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3c386b31-1391-4aa8-a384-fc3a68ec9c2c,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-3c386b31-schema::Validate uuid/severity/buckets and non-empty rule text for 3c386b31-1391-4aa8-a384-fc3a68ec9c2c
H-RULE-da879d69-0cc5-428c-9bcb-01fac617ce58,packages/runtime/src/api/migrations/defaults/rules.json,10026,OTHER,"Detect uses of `re.sub()` where regular expressions are not needed. For simple string replacements, `str.replace()` is more efficient and should be used instead.",CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,da879d69-0cc5-428c-9bcb-01fac617ce58,CRITICAL,performance-efficiency|stack-python|style-conventions,LOW,RULE_TEXT_ONLY,rule-da879d69-schema::Validate uuid/severity/buckets and non-empty rule text for da879d69-0cc5-428c-9bcb-01fac617ce58
H-RULE-0b9109b1-7ce5-43b7-bbe1-794c6e25006f,packages/runtime/src/api/migrations/defaults/rules.json,10051,OTHER,Identify function calls where the number of arguments passed does not match the expected parameters. This often results in a `TypeError`. Suggest reviewing function signatures.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0b9109b1-7ce5-43b7-bbe1-794c6e25006f,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-0b9109b1-schema::Validate uuid/severity/buckets and non-empty rule text for 0b9109b1-7ce5-43b7-bbe1-794c6e25006f
H-RULE-1a422489-f81c-4d1c-818f-7df449ceaa1e,packages/runtime/src/api/migrations/defaults/rules.json,10066,RESOURCE_LIMIT,Check if memory allocation sizes are derived from untrusted input. Attackers may exploit this to crash the program or consume excessive resources. Recommend validating and limiting allocation sizes.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1a422489-f81c-4d1c-818f-7df449ceaa1e,HIGH,security-hardening|stack-python,LOW,RULE_TEXT_ONLY,rule-1a422489-schema::Validate uuid/severity/buckets and non-empty rule text for 1a422489-f81c-4d1c-818f-7df449ceaa1e
H-RULE-d30a47fc-e581-4a17-baa5-b92e47695ac1,packages/runtime/src/api/migrations/defaults/rules.json,10090,OTHER,Verify that `__init__` methods always return `None`. Returning any other value causes a `TypeError` and prevents correct object instantiation.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d30a47fc-e581-4a17-baa5-b92e47695ac1,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-d30a47fc-schema::Validate uuid/severity/buckets and non-empty rule text for d30a47fc-e581-4a17-baa5-b92e47695ac1
H-RULE-218160bb-f6ac-43d8-9075-d54f46daf3d2,packages/runtime/src/api/migrations/defaults/rules.json,10114,OTHER,"Detect multiple statements on the same line, separated by semicolons. This reduces readability and debugging efficiency. Recommend placing each statement on its own line.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,218160bb-f6ac-43d8-9075-d54f46daf3d2,MEDIUM,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-218160bb-schema::Validate uuid/severity/buckets and non-empty rule text for 218160bb-f6ac-43d8-9075-d54f46daf3d2
H-RULE-045b76a4-60f6-4fcd-b86b-73ee34baf342,packages/runtime/src/api/migrations/defaults/rules.json,10139,OTHER,Ensure that `SystemExit` and `KeyboardInterrupt` are not caught without being re-raised. Preventing Python from exiting can cause unintended behavior.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,045b76a4-60f6-4fcd-b86b-73ee34baf342,CRITICAL,error-handling|stack-python,LOW,RULE_TEXT_ONLY,rule-045b76a4-schema::Validate uuid/severity/buckets and non-empty rule text for 045b76a4-60f6-4fcd-b86b-73ee34baf342
H-RULE-fdc8b805-6ff8-4b93-b42b-8fb667a45c3a,packages/runtime/src/api/migrations/defaults/rules.json,10163,OTHER,Detect exception handling blocks that catch objects not derived from `BaseException`. This causes a `TypeError` and should be avoided.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,fdc8b805-6ff8-4b93-b42b-8fb667a45c3a,CRITICAL,error-handling|stack-python,LOW,RULE_TEXT_ONLY,rule-fdc8b805-schema::Validate uuid/severity/buckets and non-empty rule text for fdc8b805-6ff8-4b93-b42b-8fb667a45c3a
H-RULE-42cd643b-6c7e-4a9b-b8ac-109e077c927b,packages/runtime/src/api/migrations/defaults/rules.json,10187,OTHER,Identify instances where an exception object is created but never raised. This is likely an oversight and should either be removed or properly raised.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,42cd643b-6c7e-4a9b-b8ac-109e077c927b,CRITICAL,error-handling|stack-python,LOW,RULE_TEXT_ONLY,rule-42cd643b-schema::Validate uuid/severity/buckets and non-empty rule text for 42cd643b-6c7e-4a9b-b8ac-109e077c927b
H-RULE-1a50f58f-eaae-4922-914b-8e53b0546417,packages/runtime/src/api/migrations/defaults/rules.json,10211,OTHER,Detect `except` clauses that use `or` or `and` to catch multiple exceptions. This does not work as intended. Recommend using a tuple of exceptions instead.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1a50f58f-eaae-4922-914b-8e53b0546417,CRITICAL,error-handling|stack-python,LOW,RULE_TEXT_ONLY,rule-1a50f58f-schema::Validate uuid/severity/buckets and non-empty rule text for 1a50f58f-eaae-4922-914b-8e53b0546417
H-RULE-3a0ca542-a62a-4ec4-935e-70f9a28acc67,packages/runtime/src/api/migrations/defaults/rules.json,10235,OTHER,Check if the `__all__` list in a module contains titles that are not defined. Listing undefined titles can cause `ImportError` when performing wildcard imports.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3a0ca542-a62a-4ec4-935e-70f9a28acc67,HIGH,error-handling|module-architecture|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-3a0ca542-schema::Validate uuid/severity/buckets and non-empty rule text for 3a0ca542-a62a-4ec4-935e-70f9a28acc67
H-RULE-e3b50b14-e2e7-4376-a1a7-90ebb8c22ac0,packages/runtime/src/api/migrations/defaults/rules.json,10260,OTHER,"Verify that special methods (e.g., `__eq__`, `__len__`) have the correct number of parameters. Incorrect parameters can cause runtime errors or unexpected behavior.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,e3b50b14-e2e7-4376-a1a7-90ebb8c22ac0,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-e3b50b14-schema::Validate uuid/severity/buckets and non-empty rule text for e3b50b14-e2e7-4376-a1a7-90ebb8c22ac0
H-RULE-69fdcaaf-c6e8-42fe-ad0f-fbfa8cb7aee9,packages/runtime/src/api/migrations/defaults/rules.json,10284,OTHER,Detect functions that mix `return` statements with values and those without. Inconsistent return usage can lead to unpredictable behavior.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,69fdcaaf-c6e8-42fe-ad0f-fbfa8cb7aee9,HIGH,error-handling|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-69fdcaaf-schema::Validate uuid/severity/buckets and non-empty rule text for 69fdcaaf-c6e8-42fe-ad0f-fbfa8cb7aee9
H-RULE-3c41a541-d5f4-4425-b73b-90d83fe2a692,packages/runtime/src/api/migrations/defaults/rules.json,10309,OTHER,Identify functions that return the same value regardless of input. This may indicate poor design or a logic error.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3c41a541-d5f4-4425-b73b-90d83fe2a692,HIGH,duplication-complexity|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-3c41a541-schema::Validate uuid/severity/buckets and non-empty rule text for 3c41a541-d5f4-4425-b73b-90d83fe2a692
H-RULE-1e8d47bd-92cc-4ce4-85a9-a79c8dadb496,packages/runtime/src/api/migrations/defaults/rules.json,10330,OTHER,"Check for variables, functions, or classes that are used but not defined. This results in `NameError` and should be fixed by ensuring all symbols are properly declared.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1e8d47bd-92cc-4ce4-85a9-a79c8dadb496,MEDIUM,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-1e8d47bd-schema::Validate uuid/severity/buckets and non-empty rule text for 1e8d47bd-92cc-4ce4-85a9-a79c8dadb496
H-RULE-f0f74a71-dfd7-425b-a184-bd428196c570,packages/runtime/src/api/migrations/defaults/rules.json,10354,OTHER,"Detect missing commas in lists, tuples, or dictionaries that unintentionally concatenate strings. This can lead to unexpected behavior and hard-to-find bugs.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,f0f74a71-dfd7-425b-a184-bd428196c570,HIGH,error-handling|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-f0f74a71-schema::Validate uuid/severity/buckets and non-empty rule text for f0f74a71-dfd7-425b-a184-bd428196c570
H-RULE-a963fd57-b51d-48de-bf68-a8b7493d21ef,packages/runtime/src/api/migrations/defaults/rules.json,10379,OTHER,Identify cases where `x is None` or `x is not None` is used redundantly when `x` is always or never `None`. This may indicate a deeper logic issue.,CRITICAL,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a963fd57-b51d-48de-bf68-a8b7493d21ef,CRITICAL,duplication-complexity|readability-refactor|stack-python,LOW,RULE_TEXT_ONLY,rule-a963fd57-schema::Validate uuid/severity/buckets and non-empty rule text for a963fd57-b51d-48de-bf68-a8b7493d21ef
H-RULE-568751d6-b4de-44e1-9eca-3afb0c68bdd9,packages/runtime/src/api/migrations/defaults/rules.json,10404,OTHER,Ensure that imports are explicitly listed and avoid using wildcard imports (`import package.*;`).,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,568751d6-b4de-44e1-9eca-3afb0c68bdd9,MEDIUM,module-architecture|style-conventions,HIGH,RULE_TEXT_ONLY,rule-568751d6-schema::Validate uuid/severity/buckets and non-empty rule text for 568751d6-b4de-44e1-9eca-3afb0c68bdd9
H-RULE-d3ddf31e-ac8d-434f-8f80-74641a3cde57,packages/runtime/src/api/migrations/defaults/rules.json,10428,OTHER,"Ensure that all control structures (if, for, while) use braces `{}` even for single statements.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,d3ddf31e-ac8d-434f-8f80-74641a3cde57,HIGH,style-conventions,HIGH,RULE_TEXT_ONLY,rule-d3ddf31e-schema::Validate uuid/severity/buckets and non-empty rule text for d3ddf31e-ac8d-434f-8f80-74641a3cde57
H-RULE-06684a33-b441-4b93-9bf1-d9d6b6e6c3cc,packages/runtime/src/api/migrations/defaults/rules.json,10451,RESOURCE_LIMIT,Ensure that no line exceeds 100 characters in length to maintain readability.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,06684a33-b441-4b93-9bf1-d9d6b6e6c3cc,LOW,style-conventions,HIGH,RULE_TEXT_ONLY,rule-06684a33-schema::Validate uuid/severity/buckets and non-empty rule text for 06684a33-b441-4b93-9bf1-d9d6b6e6c3cc
H-RULE-65e49c53-3217-47e6-a737-b43e7e939b1c,packages/runtime/src/api/migrations/defaults/rules.json,10474,OTHER,Ensure that all overridden methods explicitly use the `@Override` annotation.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,65e49c53-3217-47e6-a737-b43e7e939b1c,MEDIUM,style-conventions,HIGH,RULE_TEXT_ONLY,rule-65e49c53-schema::Validate uuid/severity/buckets and non-empty rule text for 65e49c53-3217-47e6-a737-b43e7e939b1c
