id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-0bd309db-77ab-4591-909a-a78a34893309,packages/runtime/src/api/migrations/defaults/rules.json,1412,OTHER,Use the standard logging module (or your app's logger) instead of print() in committed code.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,0bd309db-77ab-4591-909a-a78a34893309,MEDIUM,observability-logging|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-0bd309db-schema::Validate uuid/severity/buckets and non-empty rule text for 0bd309db-77ab-4591-909a-a78a34893309
H-RULE-1ecec142-3c8c-4041-9658-1e1a1d45c11e,packages/runtime/src/api/migrations/defaults/rules.json,1437,OTHER,Delete imports and locals that are not referenced; prefer tooling (ruff/flake8/mypy) to enforce.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1ecec142-3c8c-4041-9658-1e1a1d45c11e,LOW,maintainability|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-1ecec142-schema::Validate uuid/severity/buckets and non-empty rule text for 1ecec142-3c8c-4041-9658-1e1a1d45c11e
H-RULE-de2e999a-e894-49e0-8afa-59ef026b5d53,packages/runtime/src/api/migrations/defaults/rules.json,1462,OTHER,Annotate function parameters and return types; use TypedDict/Protocol/Dataclass/Pydantic where appropriate.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,de2e999a-e894-49e0-8afa-59ef026b5d53,MEDIUM,stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-de2e999a-schema::Validate uuid/severity/buckets and non-empty rule text for de2e999a-e894-49e0-8afa-59ef026b5d53
H-RULE-b3c5e54a-e8f1-4ca8-a50f-06f48e5a72b0,packages/runtime/src/api/migrations/defaults/rules.json,1486,OTHER,Store and compare datetimes as timezone-aware (UTC). Convert to local time only at the edges (UI/IO).,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,b3c5e54a-e8f1-4ca8-a50f-06f48e5a72b0,MEDIUM,stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-b3c5e54a-schema::Validate uuid/severity/buckets and non-empty rule text for b3c5e54a-e8f1-4ca8-a50f-06f48e5a72b0
H-RULE-c460fd83-4e41-424b-b9f2-cbbc11f9b7f9,packages/runtime/src/api/migrations/defaults/rules.json,1510,OTHER,Use distinct variable names across scopes; never reuse the outer loop variable in inner loops or comprehensions.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,c460fd83-4e41-424b-b9f2-cbbc11f9b7f9,LOW,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-c460fd83-schema::Validate uuid/severity/buckets and non-empty rule text for c460fd83-4e41-424b-b9f2-cbbc11f9b7f9
H-RULE-4d5dfe0f-a55a-4e34-98ac-50375885252c,packages/runtime/src/api/migrations/defaults/rules.json,1535,TIMEOUT,"Catch and handle only the exceptions you expect (e.g., KeyError, ValueError, TimeoutError); let unknown ones bubble.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4d5dfe0f-a55a-4e34-98ac-50375885252c,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-4d5dfe0f-schema::Validate uuid/severity/buckets and non-empty rule text for 4d5dfe0f-a55a-4e34-98ac-50375885252c
H-RULE-1e2b626d-c972-47f9-bf55-0606bc78dfb9,packages/runtime/src/api/migrations/defaults/rules.json,1559,OTHER,Wrap multi-statement DB operations in a transaction; commit on success and rollback on any exception.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1e2b626d-c972-47f9-bf55-0606bc78dfb9,HIGH,database-query-performance|error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-1e2b626d-schema::Validate uuid/severity/buckets and non-empty rule text for 1e2b626d-c972-47f9-bf55-0606bc78dfb9
H-RULE-305f6cd1-2bc3-4c8c-b5ed-5e8eded1f001,packages/runtime/src/api/migrations/defaults/rules.json,1584,OTHER,Guard file IO with try/except; handle OSError and data parse errors with clear messages.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,305f6cd1-2bc3-4c8c-b5ed-5e8eded1f001,HIGH,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-305f6cd1-schema::Validate uuid/severity/buckets and non-empty rule text for 305f6cd1-2bc3-4c8c-b5ed-5e8eded1f001
H-RULE-7fb99182-8ec1-4c14-82c8-d6a7d3e522f9,packages/runtime/src/api/migrations/defaults/rules.json,1608,TIMEOUT,Wrap HTTP/SDK calls with timeouts and catch transport/errors; log context and map to domain failures.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7fb99182-8ec1-4c14-82c8-d6a7d3e522f9,HIGH,error-handling|observability-logging|resilience-retries-idempotency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-7fb99182-schema::Validate uuid/severity/buckets and non-empty rule text for 7fb99182-8ec1-4c14-82c8-d6a7d3e522f9
H-RULE-6b00aeab-e288-4bb2-b0de-88d7335622e5,packages/runtime/src/api/migrations/defaults/rules.json,1634,FALLBACK_DEFAULT,"When keys may be absent, prefer dict.get(key, default) or setdefault instead of direct indexing.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6b00aeab-e288-4bb2-b0de-88d7335622e5,MEDIUM,error-handling|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-6b00aeab-schema::Validate uuid/severity/buckets and non-empty rule text for 6b00aeab-e288-4bb2-b0de-88d7335622e5
H-RULE-11d55aec-c70c-460c-8c12-13dad421bb38,packages/runtime/src/api/migrations/defaults/rules.json,1658,OTHER,"Validate presence, type, and range of critical inputs at boundaries (API, CLI, jobs) and fail fast with clear messages.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,11d55aec-c70c-460c-8c12-13dad421bb38,HIGH,api-conventions|error-handling|security-hardening|stack-python,LOW,RULE_TEXT_ONLY,rule-11d55aec-schema::Validate uuid/severity/buckets and non-empty rule text for 11d55aec-c70c-460c-8c12-13dad421bb38
H-RULE-2c6fbbfa-fb91-46fc-9948-75138ec8811d,packages/runtime/src/api/migrations/defaults/rules.json,1684,OTHER,Provide a decorator/context manager that opens/closes DB sessions and handles commit/rollback automatically.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2c6fbbfa-fb91-46fc-9948-75138ec8811d,MEDIUM,database-query-performance|maintainability|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-2c6fbbfa-schema::Validate uuid/severity/buckets and non-empty rule text for 2c6fbbfa-fb91-46fc-9948-75138ec8811d
H-RULE-75b75613-bad4-439b-a856-180437c4b8ab,packages/runtime/src/api/migrations/defaults/rules.json,1709,OTHER,Identify hot lookups/joins/sorts and add appropriate single/compound indexes in migrations.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,75b75613-bad4-439b-a856-180437c4b8ab,MEDIUM,database-query-performance|performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-75b75613-schema::Validate uuid/severity/buckets and non-empty rule text for 75b75613-bad4-439b-a856-180437c4b8ab
H-RULE-23dcba89-b5f6-4e57-ae77-2e9c6f2136a3,packages/runtime/src/api/migrations/defaults/rules.json,1734,OTHER,Instantiate expensive clients (DB/HTTP/SDK) once and inject/reuse them; avoid per-call construction.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,23dcba89-b5f6-4e57-ae77-2e9c6f2136a3,MEDIUM,performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-23dcba89-schema::Validate uuid/severity/buckets and non-empty rule text for 23dcba89-b5f6-4e57-ae77-2e9c6f2136a3
H-RULE-4d44b13f-f2e8-4830-9304-34d822d2db14,packages/runtime/src/api/migrations/defaults/rules.json,1758,OTHER,"Apply memoization (functools.lru_cache) or explicit caches for pure, expensive computations keyed by inputs.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4d44b13f-f2e8-4830-9304-34d822d2db14,MEDIUM,performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-4d44b13f-schema::Validate uuid/severity/buckets and non-empty rule text for 4d44b13f-f2e8-4830-9304-34d822d2db14
H-RULE-4fc0d467-faa3-47b4-b839-7d83dbb7c0de,packages/runtime/src/api/migrations/defaults/rules.json,1782,RESOURCE_LIMIT,Use executemany/bulk operations and commit in sensible batches for large writes.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4fc0d467-faa3-47b4-b839-7d83dbb7c0de,MEDIUM,database-query-performance|performance-efficiency|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-4fc0d467-schema::Validate uuid/severity/buckets and non-empty rule text for 4fc0d467-faa3-47b4-b839-7d83dbb7c0de
H-RULE-87fc36ce-e915-4276-bd3e-ca710df30181,packages/runtime/src/api/migrations/defaults/rules.json,1807,OTHER,Prefer comprehensions over map/filter chains and avoid double-sorting or sorting inside loops.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,87fc36ce-e915-4276-bd3e-ca710df30181,LOW,performance-efficiency|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-87fc36ce-schema::Validate uuid/severity/buckets and non-empty rule text for 87fc36ce-e915-4276-bd3e-ca710df30181
H-RULE-47a33b12-b5a2-4df7-b132-a914b4a645c1,packages/runtime/src/api/migrations/defaults/rules.json,1832,OTHER,Move repeated sequences of operations into named helpers or utilities and reuse them.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,47a33b12-b5a2-4df7-b132-a914b4a645c1,MEDIUM,duplication-complexity|maintainability|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-47a33b12-schema::Validate uuid/severity/buckets and non-empty rule text for 47a33b12-b5a2-4df7-b132-a914b4a645c1
H-RULE-3bf2deda-4ec7-4cd5-838e-a955e457ee83,packages/runtime/src/api/migrations/defaults/rules.json,1858,OTHER,Replace repeated set/get config calls with data-driven loops or loaders from a single schema/source.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3bf2deda-4ec7-4cd5-838e-a955e457ee83,MEDIUM,config-environment|duplication-complexity|maintainability|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-3bf2deda-schema::Validate uuid/severity/buckets and non-empty rule text for 3bf2deda-4ec7-4cd5-838e-a955e457ee83
H-RULE-5c127e7d-f5f3-498e-af07-2d0d7ab65442,packages/runtime/src/api/migrations/defaults/rules.json,1884,THRESHOLD,"Move magic values (strings, thresholds, paths) to module-level constants with descriptive names.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5c127e7d-f5f3-498e-af07-2d0d7ab65442,LOW,maintainability|readability-refactor|style-conventions|stack-python,HIGH,RULE_TEXT_ONLY,rule-5c127e7d-schema::Validate uuid/severity/buckets and non-empty rule text for 5c127e7d-f5f3-498e-af07-2d0d7ab65442
H-RULE-fb9a1103-3b7b-442f-986d-931abf2635ac,packages/runtime/src/api/migrations/defaults/rules.json,1910,OTHER,Replace repeated similar if/elif blocks with data-driven loops or dispatch tables.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,fb9a1103-3b7b-442f-986d-931abf2635ac,MEDIUM,duplication-complexity|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-fb9a1103-schema::Validate uuid/severity/buckets and non-empty rule text for fb9a1103-3b7b-442f-986d-931abf2635ac
H-RULE-b3d6ca80-a1c9-4ef8-9296-44e79b9ea0f7,packages/runtime/src/api/migrations/defaults/rules.json,1935,OTHER,Store long static templates/prompts in files and load them at runtime; avoid embedding huge multi-line strings in code.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,b3d6ca80-a1c9-4ef8-9296-44e79b9ea0f7,LOW,maintainability|readability-refactor|stack-python,HIGH,RULE_TEXT_ONLY,rule-b3d6ca80-schema::Validate uuid/severity/buckets and non-empty rule text for b3d6ca80-a1c9-4ef8-9296-44e79b9ea0f7
H-RULE-809baa8b-1cf0-43f6-8d36-17c73937f2e8,packages/runtime/src/api/migrations/defaults/rules.json,1960,OTHER,"Derive paths/URLs from configuration or environment variables, not string literals in code.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,809baa8b-1cf0-43f6-8d36-17c73937f2e8,MEDIUM,config-environment|maintainability|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-809baa8b-schema::Validate uuid/severity/buckets and non-empty rule text for 809baa8b-1cf0-43f6-8d36-17c73937f2e8
H-RULE-3ea5b7a6-ae18-4a98-b94d-7ec4500ee68a,packages/runtime/src/api/migrations/defaults/rules.json,1985,OTHER,Expose constant dicts as read-only via MappingProxyType (or frozen dataclasses) to prevent runtime mutation.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3ea5b7a6-ae18-4a98-b94d-7ec4500ee68a,LOW,maintainability|security-hardening|stack-python,LOW,RULE_TEXT_ONLY,rule-3ea5b7a6-schema::Validate uuid/severity/buckets and non-empty rule text for 3ea5b7a6-ae18-4a98-b94d-7ec4500ee68a
H-RULE-2944ad11-175d-4d77-aa37-8198fb675dd8,packages/runtime/src/api/migrations/defaults/rules.json,2010,OTHER,"Alias imports when names overlap with locals or other modules; keep clear, unique identifiers.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,2944ad11-175d-4d77-aa37-8198fb675dd8,LOW,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-2944ad11-schema::Validate uuid/severity/buckets and non-empty rule text for 2944ad11-175d-4d77-aa37-8198fb675dd8
H-RULE-e2437d35-66d6-4233-9825-b6972909174a,packages/runtime/src/api/migrations/defaults/rules.json,2035,OTHER,"Prefer named def functions for non-trivial logic; keep lambdas only for tiny, inline expressions.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,e2437d35-66d6-4233-9825-b6972909174a,LOW,readability-refactor|stack-python|style-conventions,HIGH,RULE_TEXT_ONLY,rule-e2437d35-schema::Validate uuid/severity/buckets and non-empty rule text for e2437d35-66d6-4233-9825-b6972909174a
H-RULE-205e7aa5-ed3d-487f-a9c9-324a3da734db,packages/runtime/src/api/migrations/defaults/rules.json,2060,OTHER,Log key operations with structured fields (actor/resource/operation) at appropriate levels; include exception info on failures.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,205e7aa5-ed3d-487f-a9c9-324a3da734db,HIGH,observability-logging|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-205e7aa5-schema::Validate uuid/severity/buckets and non-empty rule text for 205e7aa5-ed3d-487f-a9c9-324a3da734db
H-RULE-6af0b91e-6f93-48b6-8ca8-98e865ea5ba2,packages/runtime/src/api/migrations/defaults/rules.json,2084,OTHER,Guard expensive debug log formatting behind level checks or lazy formatting.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6af0b91e-6f93-48b6-8ca8-98e865ea5ba2,LOW,observability-logging|performance-efficiency|stack-python,HIGH,RULE_TEXT_ONLY,rule-6af0b91e-schema::Validate uuid/severity/buckets and non-empty rule text for 6af0b91e-6f93-48b6-8ca8-98e865ea5ba2
H-RULE-596f0943-1d4a-4923-8819-25ee254e7f85,packages/runtime/src/api/migrations/defaults/rules.json,2109,OTHER,Load and validate environment/config once during startup; inject settings into modules instead of re-reading env.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,596f0943-1d4a-4923-8819-25ee254e7f85,HIGH,config-environment|module-architecture|stack-python,MEDIUM,RULE_TEXT_ONLY,rule-596f0943-schema::Validate uuid/severity/buckets and non-empty rule text for 596f0943-1d4a-4923-8819-25ee254e7f85
